latitude,longitude,year,featureid
42.18102,-72.21355,2006,201483359
42.24522,-72.11993,2005,201482044
42.10987316,-72.31296642,2006,201484768
42.10988961,-72.31314071,2006,201484828
42.16579,-72.14282,2006,201483400
42.06071,-72.26629,2006,201485524
42.05559,-72.26638,2006,201485555
42.15083,-72.39007,2006,201484291
42.35965,-73.0956,2006,201483425
42.33438,-73.10422,2006,201483542
42.31942,-73.08873,2006,201483731
42.34255,-73.03318,2006,201483199
42.43791,-72.03951,2006,201479147
42.56185,-72.36084,2006,201478476
42.58368,-72.35658,2006,201478017
42.12525,-72.47264,2006,201485046
42.03898,-72.20718,2006,201485704
42.12349,-72.68274,2006,201485993
42.15035,-72.67406,2006,201485376
42.15076,-72.67317,2006,201485219
42.16059,-72.76186,2006,201485488
42.33676,-72.75362,2006,201482415
42.34808,-72.76997,2006,201482289
42.13202,-72.72734,2006,201485830
42.34335,-72.75619,2006,201482277
42.46359,-72.49582,2006,201479821
42.43707,-72.48985,2006,201480141
42.45012,-72.45355,2006,201479849
42.59152,-72.36982,2006,201478109
42.59483,-72.3656,2006,201478109
42.59916,-72.40116,2006,201477937
42.64409,-72.39496,2006,201477771
42.39689,-72.539365,2006,201481025
41.91022,-70.60492,2006,201482745
41.91219,-70.64014,2006,201482730
41.91831,-70.62619,2006,201482576
42.38383,-71.83636,2006,201479226
42.12311,-71.60001,2006,201482334
42.07256,-71.70276,2007,201483611
42.32013,-73.0875,2007,201483731
42.35069,-73.09013,2007,201483425
42.31509,-73.10083,2007,201483758
42.54087,-72.72715,2007,201479424
42.31656,-73.02686,2007,201483619
42.48763,-72.74558,2007,201480127
42.28487,-72.84325,2007,201483631
42.23722,-72.84923,2007,201484557
42.35052,-72.9024,2007,201482698
42.64278,-72.94943,2007,201478714
42.63396,-72.97105,2007,201478714
42.23002,-72.85765,2007,201484557
42.18869,-72.9045,2007,201485412
42.18272,-72.87495,2007,201485336
42.31332,-72.90981,2007,201483301
42.45125,-72.85663,2007,201480981
42.50253,-72.98665,2007,201480520
42.31985,-72.92592,2007,201483368
42.36692,-72.96745,2007,201482547
42.27957,-72.98834,2007,201483984
42.72691,-72.67615,2007,201477170
42.07327,-72.84638,2007,201487231
42.6931,-72.66277,2007,201477514
42.09055,-72.81444,2007,201486912
42.796467,-72.663108,2007,201476374
42.41264,-72.88155,2007,201481570
42.42368,-72.91919,2007,201481539
42.43601,-72.9299,2007,201481356
42.41451,-72.90469,2007,201481716
42.51334,-72.92239,2007,201480231
42.52003,-73.00262,2007,201480300
42.60071,-72.90945,2007,201479037
42.59144496,-72.93512092,2007,201479183
42.63832,-72.86838,2007,201478590
42.61229,-72.9118,2007,201478890
42.65011,-72.86688,2007,201478367
42.70363,-72.41896,2007,201476977
42.62144,-72.45927,2007,201477902
42.68546,-72.54417,2007,201477452
42.72248934,-72.58082575,2007,201477058
42.68276,-72.9173,2007,201478071
42.62526,-72.64232,2007,201478147
42.48154,-72.99023,2007,201480862
42.38861,-72.72054,2007,201481445
42.4325,-72.7729,2007,201480983
42.40506,-72.75031,2007,201481305
42.40814,-72.73685,2007,201481325
42.63199,-72.65693,2007,201478115
42.49654,-72.46378,2007,201479301
42.51767,-72.52033,2007,201479133
42.50944,-72.75928,2007,201479833
42.64528,-72.54243,2007,201477809
42.30944,-72.75885,2007,201482970
42.30364,-72.76477,2007,201483060
42.45513,-72.84083,2007,201480848
42.68051,-72.74172,2007,201477743
42.72144,-72.70926,2007,201477308
42.70469,-72.83548,2007,201477712
42.76541,-72.79281,2007,201477004
42.76212,-72.76226,2007,201476985
42.70103,-72.7738,2007,201477598
42.41182,-71.79211,2007,201478909
42.71606747,-72.23217007,2007,201476486
42.42904,-72.49461,2007,201480711
42.18858,-72.45257,2007,201483865
42.30997,-72.72215,2007,201482756
42.47029,-72.76128,2007,201480492
42.45253,-72.77319,2007,201480808
42.38454,-72.68234,2007,201481450
42.43346,-72.69617,2007,201480773
42.40014,-72.68359,2007,201481268
42.4001,-72.6796,2007,201481188
42.30582,-72.03568,2007,201480917
42.51841,-72.32989,2007,201478720
42.22886,-72.36115,2007,201483042
42.28049,-72.310059999999993,2007,201481967
42.34629,-72.37902,2007,201481292
42.08203,-72.47044,2007,201485784
42.28305,-72.51922,2007,201482594
42.43245,-72.67815,2007,201480754
42.43542,-72.67175,2007,201480647
42.58928,-72.10142,2007,201477495
42.5573,-72.13947,2007,201477924
42.69622,-72.24992,2007,201476853
42.63043,-72.32775,2007,201477756
42.5756,-72.35791,2007,201478116
42.57075,-72.46417,2007,201478437
42.56525,-72.42553,2007,201478407
42.67567,-72.45812,2007,201477328
42.64082,-72.50318,2007,201477764
42.43945,-72.56582,2007,201480471
42.4543,-72.64082,2007,201480406
42.33181,-73.09288,2007,201483475
42.16532,-72.85004,2007,201485590
42.36082,-71.77795,2007,201479654
42.44651,-71.81809,2007,201478429
42.45203,-71.82018,2007,201478429
42.5833,-71.9324,2007,201477253
42.31889,-72.15424,2007,201480955
42.68496,-71.63097,2007,201475610
42.67823,-71.60857,2007,201475527
42.32837,-72.25359,2007,201481172
42.38957,-72.12044,2007,201479914
42.31833,-72.15416,2007,201480955
42.58158,-72.64247,2007,201478620
42.51049,-72.8074,2007,201479912
42.55166,-72.83609,2007,201479397
42.6394,-72.84566,2007,201478517
42.63416,-72.78271,2007,201478468
42.67105,-72.83361,2007,201478028
42.73134,-72.86234,2007,201477487
42.73122,-72.95479,2007,201477697
42.59724,-72.86642,2007,201478891
42.51941,-72.8,2007,201479820
42.57029,-72.7728,2007,201478973
42.61666,-72.82766,2007,201478710
42.61527,-72.8412,2007,201478774
42.69522,-73.05032,2007,201478231
42.6663,-72.98842,2007,201478482
42.66889,-72.9946,2007,201478374
42.62167,-73.00652,2007,201479035
42.66174,-73.03947,2007,201478551
42.64604,-72.99216,2007,201478691
42.72525,-72.97538,2007,201477883
42.51987,-71.83272,2007,201477628
42.089185,-72.097411,2007,201484403
42.47972,-72.70558,2007,201480089
42.56864913,-72.33239725,2007,201478224
42.59036,-72.35833,2007,201477986
42.62701,-73.22379,2007,202955569
42.71933,-73.09467,2007,202953888
42.54955,-73.22979,2007,201480462
42.65349,-73.19238,2007,202955096
42.5223,-73.18312,2007,202956792
42.09866,-73.46017,2007,202963951
42.24036,-73.4111,2007,201486098
42.27992,-73.43341,2007,201485407
42.47798,-73.28841,2007,201481746
42.05839,-73.03163,2007,201487948
42.06594,-73.07216,2007,201487794
42.20217,-72.81804,2007,201484944
42.30421,-72.97514,2007,201483749
42.30114,-72.909,2007,201483510
42.4239,-73.01402,2007,201481775
42.35695,-72.82152,2007,201482470
42.52813,-72.99301,2007,201480188
42.58043,-72.82307,2007,201479030
42.58305,-72.76091,2007,201478835
42.61968,-72.86098,2007,201478737
42.55855,-72.94546,2007,201479811
42.68928,-72.90974,2007,201477974
42.70585,-72.8748,2007,201477780
42.68645,-73.01212,2007,201478285
42.68901,-72.99992,2007,201478163
42.72441,-72.97535,2007,201477883
42.64448,-72.99173,2007,201478691
41.5505,-71.10562,2007,201489920
41.58679,-71.07608,2007,201489272
41.58694,-71.07735,2007,201489260
41.76788,-70.63575,2007,201485256
41.9113129,-70.6458918,2006,201482807
42.7143,-73.08399,2007,202954073
42.03501,-71.4817,2007,201483545
42.59458,-72.36153,2007,201477986
42.38078,-71.85619,2006,201479353
42.64441,-73.26704,2007,202955375
42.21806,-72.8363,2007,201484597
42.26257,-73.07617,2007,201484746
42.11389,-72.22595,2007,201484415
42.05103,-72.29889,2007,201486125
42.41153,-73.01395,2007,201481956
42.05723,-72.14653,2007,201485177
42.36091,-72.99385,2007,201482900
42.14502,-72.20937,2007,201484280
42.13786,-72.93256,2007,201486268
42.42693,-72.97978,2007,201481783
42.20195,-72.81733,2007,201484944
42.13866,-72.87314,2007,201486294
42.14643,-72.13324,2007,201483604
41.94964,-70.65277,2007,201482193
41.53668,-71.0915,2007,201490049
42.5545,-73.026,2007,201479919
42.04736,-72.23185,2007,201485794
42.14371,-72.90523,2007,201486110
42.1217,-72.92554,2007,201486628
41.5274,-71.07433,2007,201490197
42.10035,-70.71483,2007,201480129
42.48785,-71.67057,2007,201477741
42.50381,-71.65804,2007,201477532
42.49607,-71.67294,2007,201477741
42.49711,-71.68065,2007,201477673
42.51674,-71.65579,2007,201477395
42.06311,-71.21577,2007,201482481
42.58273,-71.92518,2007,201477253
42.50781,-71.89328,2007,201477787
42.32135,-72.14709,2007,201480944
42.07381069,-71.70297214,2007,201483474
42.03271386,-71.67146726,2007,201483990
42.69042,-72.22484,2007,201476776
42.37476,-72.08738,2007,201479970
42.6676,-72.26788,2007,201477020
42.61194,-72.63333,2007,201478362
42.45417,-72.64111,2007,201480406
42.57961,-72.37967,2007,201478109
42.62528,-72.63208,2007,201478137
42.46036,-72.64433,2007,201480190
42.39367,-72.64687,2006,201481180
42.32482,-71.74823,2007,201479745
42.37354,-72.0987,2007,201480109
42.5798476,-71.91077798,2007,201477254
42.17519,-71.72838,2007,201482122
42.47197,-72.67249,2007,201480092
42.61888,-72.90807,2008,201478890
42.53614,-72.74192,2008,201479424
42.28118,-72.73223,2008,201483259
42.30361,-72.765,2008,201483060
42.30555,-72.7545,2008,201482970
42.09063,-72.81381,2008,201486912
42.07309,-72.8463,2008,201487231
42.70396,-72.41869,2008,201476977
42.64505,-72.54275,2008,201477809
42.68494,-72.54416,2008,201477452
42.62982,-72.64536,2008,201478147
42.72146,-72.59006,2008,201477058
42.68265,-72.91724,2008,201478071
42.70421,-72.78285,2008,201477575
42.70466,-72.83549,2008,201477712
42.73575,-72.675,2008,201477171
42.78859,-72.66805,2008,201476652
42.75863,-72.76076,2008,201477023
42.75838,-72.76137,2008,201477034
42.72792,-72.71307,2008,201477229
42.40815,-72.88915,2008,201481716
42.41079,-72.87694,2008,201481570
42.44748,-72.85798,2008,201480981
42.38399,-72.71655,2008,201481618
42.40843,-72.73636,2008,201481325
42.40459,-72.74988,2008,201481409
42.59954,-72.90806,2008,201479037
42.4876,-72.74562,2008,201480127
42.50985,-72.7599,2008,201479833
42.5409,-72.72717,2008,201479424
42.31483,-73.09634,2008,201483758
42.33136,-73.09196,2008,201483475
42.35867,-73.0959,2008,201483425
42.31927,-73.08852,2008,201483731
42.63845,-72.86827,2008,201478590
42.65028,-72.86666,2008,201478367
42.66201,-72.85323,2008,201478192
42.43599,-72.92981,2008,201481356
42.25117,-72.9044,2008,201484389
42.23083,-72.85743,2008,201484557
42.28398,-72.8465,2008,201483631
42.48023,-72.90498,2008,201480769
42.45559,-72.84002,2008,201480848
42.5134,-72.92239,2008,201480231
42.48659,-72.97665,2008,201480885
42.42909,-72.77451,2008,201481046
42.6653,-72.93568,2008,201478297
42.16528,-72.8503,2008,201485590
42.31649,-73.02663,2008,201483619
42.2705,-73.00086,2008,201484547
42.34769,-72.89733,2008,201482698
42.18862,-72.90425,2008,201485412
42.18261,-72.8783,2008,201485336
42.44666,-71.81786,2008,201478429
42.4519,-71.81994,2008,201478429
42.36487,-71.77566,2008,201479654
42.41207,-71.79229,2008,201478909
42.58985,-70.76398,2008,201474524
42.45109,-71.30444,2008,201477354
42.59063,-70.75751,2008,201474525
42.36226,-71.56904,2008,201478841
42.20305,-71.1351,2008,201479952
42.11292,-71.20002,2008,201481262
42.10763,-71.38942,2008,201481943
42.49143,-72.96959,2008,201480622
42.36798,-71.27077,2007,201478239
42.3261,-71.69637,2008,201479770
42.3795,-72.47309,2008,201480972
42.37815,-72.44822,2008,201480915
42.38038,-72.44943,2008,201480876
42.38052,-72.45389,2008,201480886
42.43365,-72.21649,2008,201479517
42.50875,-72.16731,2008,201478521
42.54854,-72.15508,2008,201478168
42.44122,-72.20982,2008,201479457
42.4217,-72.20607,2008,201479626
42.4226,-72.19554,2008,201479626
42.49868,-72.02697,2008,201478261
42.42191,-71.80536,2008,201478761
42.42167,-71.8056,2008,201478761
42.36618,-71.83401,2008,201479610
42.36395,-71.83062,2008,201479610
42.35973,-71.81888,2008,201479610
42.60022,-72.1413,2008,201477382
42.60965,-72.13162,2008,201477382
42.67477,-72.26558,2008,201477020
42.71544,-72.23274,2008,201476486
42.6851,-72.21149,2008,201476759
42.1338,-71.60154,2008,201482303
42.08793,-71.53195,2008,201482816
42.07437,-71.70345,2008,201483474
42.20058,-71.79311,2008,201481754
42.16584,-71.73016,2008,201482122
42.17022,-71.7289,2008,201482122
42.11527,-71.70305,2005,201482975
42.0864,-71.78103,2008,201483507
42.38992,-72.9165,2008,201482018
42.62415,-73.12368,2008,202955283
42.62457,-73.12515,2008,202955283
42.62933,-73.13441,2008,202955283
42.36118,-73.33595,2008,201483846
42.03855,-72.85977,2008,201487635
42.50883,-72.78292,2008,201479842
42.51928,-72.78162,2008,201479809
42.08601,-73.41511,2008,201488393
42.52433,-72.99641,2008,201480216
42.43167,-73.07948,2008,201481940
42.19058,-73.21513,2008,201486218
42.54027,-72.99899,2008,201480032
42.58945,-73.03875,2008,201479619
42.17647,-72.94058,2008,201485622
42.21251,-72.99041,2008,201485174
42.47548,-73.12158,2008,201481284
42.35713,-73.23643,2008,201483493
42.38696,-73.23551,2008,201483033
42.42911,-73.3604,2008,201482714
42.55859,-73.30537,2008,202956582
42.0575,-73.42783,2008,201488836
42.67899,-73.25085,2008,202954891
42.61366,-72.82875,2008,201478710
42.61183,-72.80527,2008,201478650
42.5548,-73.08038,2008,202956137
42.62424,-73.09746,2008,202955237
42.41998,-73.07202,2008,201482014
42.39148,-73.22496,2008,201483020
42.19412,-73.33432,2008,201486571
42.67787,-72.92545,2008,201478121
42.26459,-73.01628,2008,201484659
42.125,-72.96338,2008,201486584
42.11665,-72.90535,2008,201486608
42.31475,-73.06232,2008,201483973
42.49392,-73.10288,2008,201481013
42.49311,-73.10447,2008,201481013
42.71437,-73.08382,2008,202954073
42.7144,-73.08292,2008,202954073
42.17634,-72.94546,2008,201485761
42.5615,-72.5041,2008,201478614
42.1333,-72.6989,2008,201485603
42.4298,-72.3817,2008,201479936
42.4196,-72.4781,2008,201480390
42.3749,-72.4407,2008,201480922
42.6789,-72.7215,2008,201477767
42.6761,-72.7439,2008,201477790
42.3167,-72.4965,2008,201482000
42.4136,-72.4783,2008,201480551
42.3305,-72.4609,2008,201481683
42.392,-72.7149,2008,201481459
42.5963,-72.3081,2008,201477828
42.3241,-72.5167,2008,201482093
42.4441,-72.3237,2008,201479705
42.4274,-72.4872,2008,201480283
42.6765,-72.7826,2008,201477874
42.3863,-72.4878,2008,201480903
42.5075,-72.6978,2008,201479941
42.61888,-72.15513,2008,201477301
42.61636,-72.15706,2008,201477631
42.61524,-72.15845,2008,201477631
41.76788,-70.63575,2007,201485256
42.097263,-70.757272,2008,201480248
41.90830115,-70.97836682,2008,201483882
42.072479,-70.775468,2008,201480720
42.099354,-70.788925,2008,201480270
42.096703,-70.760587,2008,201480247
41.831626,-71.105315,2008,201485562
42.089283,-72.097401,2004,201484403
41.918711,-71.001278,2008,201483756
42.62878,-73.13262,2009,202955283
42.62444,-73.12323,2009,202955283
42.62436,-73.12425,2009,202955283
42.4206,-73.18498,2009,201482444
42.42117,-73.18513,2009,201482444
42.42176,-73.18565,2009,201482444
42.44817,-73.185059999999993,2009,201481946
42.44012,-73.34181,2009,201482585
42.33058,-73.41232,2009,201484460
42.41725,-73.35793,2009,201482895
42.42894,-73.35225,2009,201482715
42.49118,-73.14903,2009,201481145
42.23085,-73.1913,2009,201485527
42.24531,-73.26864,2009,201485542
42.39572,-73.09166,2009,201482435
42.42503,-73.11731,2009,201482171
42.42336,-73.08499,2009,201482138
42.41862,-73.22556,2009,201482430
42.51798,-73.26737,2009,201481021
42.08293,-73.41018,2009,201488463
42.27246,-73.4129,2009,201485679
42.21105,-73.30814,2009,201486267
42.19617,-73.31381,2009,201486477
42.30707,-73.19405,2009,201484148
42.27525,-73.19434,2009,201484677
42.32356,-73.2179,2009,201483959
42.43544,-73.13979,2009,201482006
42.43095,-73.1451,2009,201482012
42.42808,-73.1348,2009,201482047
42.45618,-73.16103,2009,201481664
42.045193,-73.233265,2009,201488585
42.49667,-73.11148,2009,201481059
42.72152,-72.70957,2009,201477308
42.76547,-72.79272,2009,201477004
42.76222,-72.76211,2009,201476985
42.65469,-72.86098,2009,201478368
42.60435,-72.91121,2009,201478925
42.57569,-72.95689,2009,201479421
42.68063,-72.74184,2009,201477743
42.70443,-72.78307,2009,201477575
42.70441,-72.83543,2009,201477712
42.49276,-73.01897,2009,201480737
42.48219,-72.97794,2009,201480885
42.51321,-72.9225,2009,201480231
42.48043,-72.90505,2009,201480769
42.30372,-72.7649,2009,201483060
42.3096,-72.75893,2009,201482970
42.31665,-73.02652,2009,201483619
42.31941,-73.08842,2009,201483731
42.41244,-72.87897,2009,201481570
42.43528,-72.93011,2009,201481356
42.48816,-72.74533,2009,201480127
42.44127,-72.94432,2009,201481355
42.41384,-72.90388,2009,201481716
42.0732,-72.84636,2009,201487231
42.09058,-72.8139,2009,201486912
42.6503,-72.86682,2009,201478367
42.72323,-72.60544,2009,201477078
42.72185,-72.57932,2009,201477058
42.62513,-72.64261,2009,201478147
42.25064,-72.90402,2009,201484389
42.28337,-72.8485,2009,201483631
42.18298,-72.8934,2009,201485412
42.18298,-72.87842,2009,201485336
42.42886,-72.77457,2009,201481046
42.45522,-72.83931,2009,201480848
42.23066,-72.85747,2009,201484557
42.53597,-72.74147,2009,201479424
42.54116,-72.7271,2009,201479424
42.38146,-72.71112,2009,201481618
42.40093,-72.73389,2009,201481325
42.40565,-72.7498,2009,201481305
42.36051,-73.09667,2009,201483425
42.63651,-72.84602,2007,201478517
42.37318,-72.96909,2009,201482547
42.31307,-72.92091,2009,201483368
42.78879,-72.66796,2009,201476652
42.50973,-72.75985,2009,201479833
42.51666,-72.72023,2009,201479717
42.64472,-72.54346,2009,201477809
42.68494,-72.54417,2009,201477452
42.45296,-72.85736,2009,201480981
42.5027,-72.98711,2009,201480520
42.5177,-72.99822,2009,201480300
42.27,-73.01831,2009,201484239
42.68238,-72.91872,2009,201478071
42.64291,-72.9493,2009,201478714
42.33258,-72.88137,2009,201483162
42.27964,-72.98843,2009,201483984
42.16561,-72.85019,2009,201485590
42.69913,-72.42822,2009,201476977
42.59216,-72.93525,2009,201479183
42.70366,-72.41911,2009,201476977
42.4487,-72.86218,2009,201480980
42.08863,-72.10144,2009,201484533
42.5644,-73.17501,2009,202956255
42.56366,-73.17999,2009,202956255
42.5644,-73.18473,2009,202956255
42.56411,-73.1789,2009,202956255
42.53598,-71.79372,2009,201477492
42.12557,-71.62503,2009,201482572
42.09246,-71.59144,2009,201482873
42.36037,-72.09231,2009,201480510
42.55637,-71.87489,2009,201477482
42.0901,-71.87023,2009,201483735
42.357170000000004,-71.78033,2009,201479654
42.36066,-71.77802,2009,201479654
42.36496,-71.77592,2009,201479654
42.36539,-71.77542,2009,201479654
42.32654,-71.99783,2009,201480555
42.33492,-71.98735,2009,201480326
42.38807,-71.80795,2009,201479061
42.389304,-71.80735,2009,201479061
42.39183,-72.12842,2009,201479828
42.45701,-72.07412,2009,201478868
42.45673,-72.07404,2009,201478868
42.55493,-72.1275,2009,201477887
42.36998,-71.87135,2009,201479664
42.36602,-71.87167,2009,201479664
42.42903,-71.90731,2009,201478833
42.39565,-71.29832,2009,201477943
42.83134,-70.97134,2009,201471942
42.83211,-70.97277,2009,201471942
42.71465,-73.08481,2009,202954073
42.71543,-73.0802,2009,202954073
42.03476,-72.30301,2009,201486125
42.0487,-72.2315,2009,201485794
42.0837,-72.188,2009,201484749
42.553,-72.3014,2009,201478244
41.989256,-70.788788,2009,201481908
42.75883,-72.76092,2000,201476985
42.49773,-71.72848,2008,201477716
42.35859,-73.09627,2010,201483425
42.16534,-72.85022,2010,201485590
42.07317,-72.84625,2010,201487231
42.09072,-72.81341,2010,201486912
42.18617,-72.86875,2010,201485273
42.18833,-72.90451,2010,201485412
42.31941,-73.08909,2010,201483731
42.3166,-73.11256,2010,201483885
42.33123,-73.092,2010,201483475
42.31843,-73.0269,2010,201483619
42.33229,-72.88119,2010,201483162
42.63395,-72.97101,2010,201478714
42.68259,-72.91723,2010,201478071
42.66466,-72.93536,2010,201478297
42.72197,-72.57933,2010,201477058
42.68481,-72.54415,2010,201477452
42.64482,-72.54329,2010,201477809
42.25324,-72.90487,2010,201484389
42.680282,-72.740904,2010,201477743
42.62964,-72.64562,2010,201478147
42.70451,-72.83544,2010,201477712
42.7641,-72.79239,2010,201477004
42.76192,-72.76027,2010,201476985
42.63771,-72.86829,2010,201478590
42.66203,-72.85276,2010,201478192
42.65017,-72.86652,2010,201478367
42.28425,-72.85444,2010,201483631
42.23007,-72.85759,2010,201484557
42.48775,-72.74585,2010,201480127
42.50893,-72.76024,2010,201479833
42.62148,-72.46044,2010,201477902
42.70387,-72.41832,2010,201476977
42.6905,-72.44028,2010,201477109
42.756702,-72.661284,2010,201477015
42.79685,-72.67094,2010,201476374
42.54153,-72.72719,2010,201479308
42.53608,-72.74174,2010,201479424
42.27054,-73.00079,2010,201484547
42.5179,-72.5205,2010,201479133
42.5002,-72.4593,2010,201479301
42.51202,-72.92249,2010,201480231
42.48042,-72.90485,2010,201480769
42.28233,-72.73178,2010,201483259
42.30805,-72.75785,2010,201482970
42.30346,-72.76472,2010,201483060
42.31196,-72.90862,2010,201483301
42.37323,-72.96904,2010,201482547
42.61248,-72.91152,2010,201478890
42.5913,-72.93449,2010,201479183
42.59953,-72.90811,2010,201479037
42.3886,-72.7205,2010,201481445
42.4049,-72.74972,2010,201481409
42.40793,-72.73744,2010,201481325
42.5208,-72.72438,2010,201479717
42.54205,-72.69347,2010,201479411
42.50394,-72.74694,2010,201480012
42.41391,-72.90372,2010,201481716
42.434,-72.9297,2010,201481356
42.414,-72.88362,2010,201481570
42.45559,-72.84015,2010,201480848
42.45227,-72.85717,2010,201480981
42.44825,-72.86205,2010,201480980
42.51868,-72.99871,2010,201480300
42.50279,-72.98707,2010,201480520
42.40623,-71.79018,2010,201478909
42.41198,-71.7922,2010,201478909
42.42425,-71.79754,2010,201478684
42.37027,-72.99124,2010,201482598
42.34753,-72.92,2010,201482883
42.24694,-72.8789,2010,201484207
42.2342,-72.88173,2010,201484879
42.48291,-72.92923,2010,201480631
42.485,-72.94685,2010,201480767
42.44149,-72.95313,2010,201481399
42.68957,-72.71645,2010,201477710
42.6929,-72.74066,2010,201477720
42.69004,-72.75317,2010,201477685
42.67518,-72.75216,2010,201477976
42.6717,-72.76466,2010,201477849
42.71885,-72.70313,2010,201477309
42.64687,-72.72067,2010,201478123
42.63327,-72.68525,2010,201478156
42.7089,-72.70603,2010,201477419
42.712,-72.71462,2010,201477419
42.19536,-72.3051,2010,201483373
42.56413,-73.17874,2010,202956255
42.56378,-73.18016,2010,202956255
42.56503,-73.18537,2010,202956255
42.56436,-73.17481,2010,202956255
42.08859,-72.1011,2010,201484533
42.089279,-72.097341,2010,201484403
42.63355,-71.64918,2010,201476117
42.19484,-70.89335,2010,201479277
42.18811,-70.90105,2010,201479386
42.61488,-71.39188,2010,201475783
42.61461,-71.39178,2010,201475783
42.63138,-71.61023,2010,201475992
42.64134,-72.66768,2010,201478063
42.44674,-71.93977,2010,201478631
42.44926,-72.16531,2010,201479208
42.31816,-72.04904,2010,201480681
42.31557,-72.05,2010,201480803
42.32219,-71.92504,2010,201480178
42.56316,-71.87948,2010,201477341
42.56512,-71.88261,2010,201477341
42.56368,-71.87951,2010,201477341
42.56452,-71.88043,2010,201477341
42.56572,-71.88179,2010,201477341
42.30191,-72.17976,2010,201481374
42.43473,-71.81927,2010,201478678
42.40225,-71.85806,2010,201479002
42.30906,-71.84516,2010,201480161
42.62545,-71.82207,2010,201476668
42.62865,-71.82568,2010,201476503
42.6114,-71.81366,2010,201476697
42.60925,-71.80997,2010,201476697
42.16002,-71.60556,2010,201481838
42.09191,-71.53288,2010,201482684
42.24708,-72.13759,2010,201482036
42.31604,-72.18082,2010,201481054
42.3979,-72.10415,2010,201479677
42.39428,-72.04891,2010,201479641
42.52809,-71.77609,2010,201477473
42.49842,-71.72646,2010,201477716
42.71725,-73.11106,2010,202954175
42.71766,-73.11212,2010,202953969
42.67506,-73.09353,2010,202954523
42.58235,-73.14899,2010,202955976
42.62439,-73.123,2010,202955283
42.62876,-73.1327,2010,202955283
42.55904,-73.19834,2010,202956745
42.74314,-73.11963,2010,202953789
42.743028,-73.116607,2010,202953572
42.63703,-73.09582,2010,202955065
42.61517,-73.09505,2010,202955342
42.549914,-73.160829,2010,202956483
42.71231,-73.06647,2010,202953917
42.71465,-73.08481,2010,202954073
42.4195,-73.18388,2010,201482444
42.42065,-73.18494,2010,201482444
42.42129,-73.18526,2010,201482444
42.4962,-73.11167,2010,201481059
42.49624,-73.11204,2010,201481059
42.49631,-73.11306,2010,201481059
42.49406,-73.10298,2010,201481013
42.49349,-73.10383,2010,201481013
42.49249,-73.10511,2010,201481013
42.3084,-72.90609,2010,201483302
42.32853,-72.91325,2010,201483301
42.31337,-72.85109,2010,201483085
42.30017,-72.87752,2010,201483565
42.10277,-72.85838,2010,201486645
42.34832,-72.84372,2010,201482461
42.46158,-72.95693,2010,201481039
42.44232,-72.95671,2010,201481316
42.27454,-73.06976,2010,201484354
42.31256,-73.09225,2010,201483811
42.37959,-72.80908,2010,201481881
42.34715,-72.80827,2010,201482471
42.34761,-73.11764,2010,201483440
42.46949,-72.98997,2010,201480996
42.47532,-72.98283,2010,201480957
42.39539,-72.80641,2010,201481854
42.2805,-72.99425,2010,201483983
42.26826,-72.97207,2010,201484191
42.23641,-72.83936,2010,201484275
42.151877,-72.901265,2010,201486092
42.18252,-72.88087,2010,201485335
42.20793,-72.88628,2010,201485072
42.23609,-72.90777,2010,201484632
42.1549,-72.85523,2010,201485862
42.05528,-72.8722,2010,201487434
42.47115,-72.99595,2010,201481004
42.62484,-73.12485,2010,202955283
42.38893,-72.76944,2010,201481594
42.41828,-72.75536,2010,201481305
42.32103,-72.71708,2010,201482519
42.36157,-72.71869,2010,201482026
42.33916,-72.73685,2010,201482307
42.35584,-72.70493,2010,201481951
42.47233,-72.39161,2010,201479412
41.562807,-71.076505,2010,201489603
41.542162,-71.066924,2010,201489863
41.907965,-70.648814,2010,201482807
42.520577,-72.725743,2011,201479717
42.50978,-72.75994,2011,201479833
42.50411,-72.74696,2011,201480012
42.66203,-72.85256,2011,201478192
42.07333,-72.8464,2011,201487231
42.64977,-72.86659,2011,201478367
42.09082,-72.81317,2011,201486657
42.63804,-72.86853,2011,201478590
42.59951,-72.90813,2011,201479037
42.68205,-72.9174,2011,201478071
42.66541,-72.93553,2011,201478297
42.4055,-72.75007,2011,201481305
42.40813,-72.73684,2011,201481325
42.38902,-72.7205,2011,201481446
42.18247,-72.87915,2011,201485336
42.16557,-72.85026,2011,201485590
42.1883,-72.90468,2011,201485412
42.23051,-72.85743,2011,201484557
42.28417,-72.8543,2011,201483631
42.3324,-72.88095,2011,201483162
42.25048,-72.90382,2011,201484389
42.50274,-72.98695,2011,201480520
42.51867,-72.99875,2011,201480300
42.41291,-72.88181,2011,201481570
42.4349,-72.92999,2011,201481356
42.41385,-72.9039,2011,201481716
42.45332,-72.85771,2011,201480981
42.47518,-72.84717,2011,201480844
42.45544,-72.84064,2011,201480848
42.51272,-72.92194,2011,201480231
42.48041,-72.9052,2011,201480769
42.48294,-72.97759,2011,201480885
42.48888,-72.99908,2011,201480862
42.31633,-73.02664,2011,201483619
42.3198,-73.08902,2011,201483731
42.37779,-71.47521,2011,201478491
42.37873,-71.47403,2011,201478491
42.37146,-71.4782,2011,201478636
42.37196,-71.4775,2011,201478636
42.3909,-71.43936,2011,201478289
42.3758,-71.42399,2011,201478398
42.54066,-72.7271,2011,201479424
42.50174,-72.78936,2011,201480007
